Book0000010203;2021/04/08;2021/04/10;TomáNascimento972;2;244.800
Book0000010207;2021/04/08;2021/04/12;BárbaAntunes;4;489.600
Book0000010210;2021/04/08;2021/04/11;JuMartins845;4;367.200
Book0000010212;2021/04/08;2021/04/09;CCampos-Santos1367;3;122.400
Book0000010214;2021/04/08;2021/04/10;ÂngMoura62;2;244.800
Book0000010222;2021/04/08;2021/04/11;PilaMatos1332;2;367.200
Book0000010224;2021/04/08;2021/04/11;MatilPires1213;2;367.200
Book0000010230;2021/04/08;2021/04/12;EmMoreira;3;489.600
Book0000010242;2021/04/08;2021/04/11;WilsPacheco;4;367.200
Book0000010251;2021/04/08;2021/04/12;GabrieCosta1359;1;489.600
Book0000010252;2021/04/08;2021/04/12;MáNeto136;2;489.600
Book0000010261;2021/04/08;2021/04/10;LeAndrade;1;244.800
Book0000010262;2021/04/08;2021/04/11;CaFigueiredo461;4;367.200
Book0000026849;2021/04/08;2021/04/10;DenAmaral767;4;244.800
Book0000026856;2021/04/08;2021/04/09;IrinMachado1720;3;122.400
Book0000026864;2021/04/08;2021/04/11;DiAmaral-Vaz1008;4;367.200
Book0000026872;2021/04/08;2021/04/10;NáPereira;1;244.800
Book0000026884;2021/04/08;2021/04/09;TiCampos;3;122.400
Book0000026899;2021/04/08;2021/04/10;AniSá357;4;244.800
Book0000026911;2021/04/08;2021/04/10;ToCardoso;4;244.800
Book0000021878;2021/01/15;2021/01/18;DaniCarneiro1044;3;367.200
Book0000021879;2021/01/15;2021/01/16;RenaCastro;4;122.400
Book0000021881;2021/01/15;2021/01/19;CNeves1594;3;489.600
Book0000021885;2021/01/15;2021/01/16;NunAraújo1539;4;122.400
Book0000021892;2021/01/15;2021/01/16;APaiva790;3;122.400
Book0000021893;2021/01/15;2021/01/19;MariGomes;1;489.600
Book0000021900;2021/01/15;2021/01/18;LeonoMaia-Baptista;1;367.200
Book0000021905;2021/01/15;2021/01/18;SaSousa;1;367.200
Book0000021907;2021/01/15;2021/01/16;DNogueira552;2;122.400
Book0000021917;2021/01/15;2021/01/19;DVieira;4;489.600
Book0000021918;2021/01/15;2021/01/19;VioleAmaral462;4;489.600
Book0000021923;2021/01/15;2021/01/16;TomBatista;2;122.400
Book0000021933;2021/01/15;2021/01/18;AlíFigueiredo-Figueiredo1443;4;367.200
Book0000024855;2021/01/05;2021/01/08;AlCampos-Sousa474;3;367.200
Book0000024856;2021/01/05;2021/01/06;ValentinaTavares894;1;122.400
Book0000024859;2021/01/05;2021/01/08;JoanaAbreu967;3;367.200
Book0000024862;2021/01/05;2021/01/08;KevNeves-Fonseca;1;367.200
Book0000024863;2021/01/05;2021/01/09;Larissa-MaRodrigues461;1;489.600
Book0000024864;2021/01/05;2021/01/09;TMoura1413;3;489.600
Book0000024867;2021/01/05;2021/01/09;MáTavares;2;489.600
Book0000024869;2021/01/05;2021/01/06;DianMagalhães1161;4;122.400
Book0000024875;2021/01/05;2021/01/09;IvTeixeira943;2;489.600
Book0000024877;2021/01/05;2021/01/08;AdriJesus;4;367.200
Book0000024880;2021/01/05;2021/01/06;CristianMiranda;4;122.400
Book0000024885;2021/01/05;2021/01/09;LuTavares-Santos118;2;489.600
Book0000024891;2021/01/05;2021/01/07;MicOliveira;2;244.800
Book0000024895;2021/01/05;2021/01/06;MBorges851;2;122.400
