Book0000026894;2021/04/08;2021/04/10;DeniMoreira1389;1;326.400
Book0000026898;2021/04/08;2021/04/10;TatiAmaral2013;4;326.400
Book0000026900;2021/04/08;2021/04/12;NicolNeves1918;2;652.800
Book0000026902;2021/04/08;2021/04/11;JúAmorim1371;2;489.600
Book0000026908;2021/04/08;2021/04/10;EMonteiro73;2;326.400
Book0000021883;2021/01/15;2021/01/18;MartiMorais1353;3;489.600
Book0000021884;2021/01/15;2021/01/16;AméliAnjos;4;163.200
Book0000021889;2021/01/15;2021/01/17;PMacedo455;1;326.400
Book0000021890;2021/01/15;2021/01/19;JoPereira638;1;652.800
Book0000021894;2021/01/15;2021/01/19;SofCardoso;1;652.800
Book0000021897;2021/01/15;2021/01/18;IvTeixeira943;1;489.600
Book0000021902;2021/01/15;2021/01/17;LeonaGarcia;4;326.400
Book0000021904;2021/01/15;2021/01/17;JéssicCorreia257;1;326.400
Book0000021909;2021/01/15;2021/01/19;STeixeira741;3;652.800
Book0000021911;2021/01/15;2021/01/16;JFernandes;2;163.200
Book0000021913;2021/01/15;2021/01/18;KevPacheco-Costa;2;489.600
Book0000021915;2021/01/15;2021/01/17;EAndrade141;1;326.400
Book0000021924;2021/01/15;2021/01/16;AlexandBranco1128;4;163.200
Book0000024868;2021/01/05;2021/01/06;SaMorais;2;163.200
Book0000024876;2021/01/05;2021/01/06;EdgaGaspar-Reis;2;163.200
Book0000024889;2021/01/05;2021/01/08;GaspaCosta;1;489.600
